event_name,description,audience,cycle,website,email,country,date_uncertain,date,duration_days,venue_id
ARCHITECT @ WORK - CANADA 2024,"Exhibition for Architecture & Interior Design. ARCHITECT@WORK gives you the opportunity to get into contact with: architects, interior architects, designers, engineering bureaus, project developers, technical services, towns & district councils",Public,every 2 years,http://www.architectatwork.ca/,canada@architectatwork.com,Canada,True,2024-04-01,1,632
SMALL BUSINESS EXPO CHARLOTTE 2024,"Business Trade Show. Small Business Expo brings together thousands of business owners and decision-makers to network, attend business critical workshops, build new business relationships and shop from vendors that provide unique products & services",Public,once a year,http://www.thesmallbusinessexpo.com/city/charlotte,info@theshowproducers.com,USA,True,2024-04-01,1,773
PORTLAND HOUSE & OUTDOOR LIVING SHOW 2024,"This home show brings together homeowners and the area's top remodeling and building experts. Every aspect of the home can be explored, from the smallest design detail to the largest house addition",Public,once a year,http://www.homeshowcenter.com/overview/portland3,info@homeshowcenter.com,USA,False,2024-04-05,3,484
ANTIGO ICE ARENA GUN SHOW 2024,"Arms & Ammunition Fair. ANTIGO ICE ARENA GUN SHOW showcase automatic firearms, hunting knife, handguns, gun magazine, cartridges, ear plugs, flashlights, sharpening tool, holsters, Indian artifacts, laser optics and buletproof jacket",Public,twice a year,http://gunshowtrader.com/gun-shows/antigo-ice-arena-gun-show,,USA,False,2024-04-05,3,1007
THE FRANCHISE EXPO - SASKATOON 2024,North America's Franchise & Business Opportunities Event. THE FRANCHISE EXPO showcases the fastest growing franchises & business opportunities with thousands of potential franchisees & business partners eager ready to invest,Public,once a year,http://www.franchiseshowinfo.com/saskatoon-visitor,info@nationalevent.com,Canada,True,2024-04-01,1,919
WINNIPEG HOME +GARDEN SHOW 2024,"Winnipeg, MB Home & Garden Show",Public,once a year,http://winnipeghomeandgardenshow.com/,jessicab@marketplaceevents.com,Canada,False,2024-04-04,4,774
SMALL BUSINESS EXPO SALT LAKE CITY 2024,"Business Trade Show. Small Business Expo brings together thousands of business owners and decision-makers to network, attend business critical workshops, build new business relationships and shop from vendors that provide unique products & services",Public,once a year,http://www.thesmallbusinessexpo.com/city/salt-lake-city,info@theshowproducers.com,USA,True,2024-04-01,1,605
WORLD TRAVEL MARKET LATIN AMERICA 2024,BtoB event presenting destinations and industry sectors to Latin America & International travel professionals. At World Market Travel gain immediate competitive advantage for your business & stay abreast with the latest developments in the industry,Public,once a year,http://www.wtm.com/latin-america/en-gb.html,rxinfo@reedexpo.co.uk,Brazil,False,2024-04-02,3,451
THE FRANCHISE EXPO - VANCOUVER 2024,North America's Franchise & Business Opportunities Event. THE FRANCHISE EXPO showcases the fastest growing franchises & business opportunities with thousands of potential franchisees & business partners eager ready to invest,Public,once a year,http://www.franchiseshowinfo.com/vancouver/visitor,info@nationalevent.com,Canada,False,2024-04-06,2,790
ARROWHEAD HOME & BUILDERS SHOW 2024,"Home & Builders Show. Arrowhead Home & Builders Show will feature hundreds of exhibits and displays with the newest and most exciting products on the market for home, better living, landscaping designs, building materials, decorating ideas, remodeling...",Public,once a year,http://www.shamrockprod.com/,,USA,False,2024-04-04,4,710
ISS WORLD EXPO 2024,"Inside Self-Storage (ISS) World Expo is where the self-storage community came together for fours days of inspiration, learning and invaluable networking opportunities",Public,once a year,http://www.issworldexpo.com/en/Home.html,registration.advmfg@informa.com,USA,False,2024-04-02,4,775
EVERYTHING BUT THE GARAGE 2024,"Fredericksburg's Largest Indoor Garage Sale & Flee market. EVERYTHING BUT THE GARAGE will enable visitors to shop tons of second-hand household items, sporting equipment, clothing, furniture & so much more",Public,twice a year,http://www.supergiganticgaragesale.com/,phoch@bmg1.com,USA,True,2024-04-01,1,688
INSIDE SELF-STORAGE WORLD EXPO - ISS EXPO 2024,"The Inside Self-Storage World Expo is the self-storage industry's largest, most comprehensive conference and tradeshow",Public,once a year,http://www.issworldexpo.com/,Troy.Bix@informa.com,USA,False,2024-04-02,4,775
FILBO - FERIA INTERNACIONAL DEL LIBRO DE BOGOTA 2024,Bogota International Book Fair. One of the most important cultural events in the Spanish-speaking world,Public,once a year,http://www.feriadellibro.com/,info@corferias.com,Colombia,False,2024-04-17,16,424
FIDAE 2024,International Air Show,Public,every 2 years,http://www.fidae.cl/en,central@fidae.cl,Chile,False,2024-04-09,6,1008
MRO AMERICAS 2024,"MRO Americas gathers the airline supply chain to network, learn and define the commercial aviation maintenance industry. Conference and Exhibition",Public,once a year,http://mroamericas.aviationweek.com/,virginia.gongora@aviationweek.com,USA,False,2024-04-09,3,497
FRANCHISE EXPO WEST 2024,"Premier franchise event in the growing West Coast market. WCFE provides the perfect opportunity for hundreds of franchise concepts, representing every industry to meet face-to-face with the region’s most qualified prospects",Public,once a year,http://www.franchiseexpo.com/west,Linda.Thompson@comexposium.com,USA,False,2024-04-12,2,626
AIAA DEFENSE FORUM 2024,"The AIAA Defense and Security Forum (AIAA DEFENSE Forum) is a classified SECRET/NoFORN meeting for technical, programmatic, and policy issues pertaining to aerospace defense within U.S. national security",Public,once a year,http://www.aiaa.org/events-learning/Forums,chriss@aiaa.org,USA,False,2024-04-16,3,1009
EXPO SEGURIDAD INDUSTRIAL MEXICO 2024,"The largest event for the security industry in Latin America. A 3-day event with technology, solutions and knowledge for manufacturers, distributors, integrators and users, national and foreign, who meet annualy to interact, update and exchange",Public,once a year,http://www.exposeguridadindustrial.com/en-gb.html,info@exposeguridad.com,Mexico,False,2024-04-16,3,438
HOME IMPROVEMENT & DESIGN EXPO - VICTORIA 2024,"Home Improvement & Design Show. Home Improvement & Design Expo VICTORIA will enable you to meet decorators, builders, remodelers, designers, suppliers and other professionals with expertise in the home improvement and design industry",Public,once a year,http://minnesotahomeshows.com/show-schedule,contact@minnesotahomeshows.com,USA,False,2024-04-13,1,1010
FA&M (FOOD AUTOMATION & MANUFACTURING CONFERENCE & EXPO) 2024,"Food Automation & Manufacturing Conference and Expo. FA&M brings food & beverage processors and suppliers together to gain valuable information on the latest trends technologies in manufacturing, automation, sustainability and food safety",Public,once a year,http://www.foodautomationconference.com/,whalenm@bnpmedia.com,USA,False,2024-04-07,3,1011
ALSMS ANNUAL CONFERENCE ON ENERGY-BASED MEDICINE & SCIENCE 2024,The premier international meeting in the field of medical lasers and energy-based technologies,Public,once a year,http://www.aslms.org/annual-conference,information@aslms.org,USA,False,2024-04-11,4,1012
WORLD’S LEADING WINES NEW YORK 2024,"Sourcing Event for Wine Importers & Distributors. The World’s Leading Wines events are series of targeted trade tastings, networking events and dinners attended exclusively by the head wine buyers from leading importers and distributors",Public,once a year,http://theworldsleadingwines.com/events_usa/newyork,info@worldsleadingwines.com,USA,False,2024-04-15,1,1013
LUXURY BRIDAL EXPO CHICAGO OAK BROOK 2024,"Luxury Bridal Exhibition in Chicago. LUXURY BRIDAL EXPO CHICAGO features Bridal Gowns & Shops, Accessories and Fashion Jewelry, Party & Activities providers, Beauty, Lifestyle and Wellness products, Caterers, Wedding Dresses, Event Planners",Public,once a year,http://www.bridalshowexpo.com/,info@BridalShowExpo.com,USA,False,2024-04-07,1,1014
NATIONAL HEAVY EQUIPMENT SHOW 2024,"Heavy Equipment Show - Construction, Road Building, Land Improvement, Infrastructure",Public,every 2 years,http://www.nhes.ca/,info@masterpromotions.ca,Canada,False,2024-04-11,2,493
PHARMACY U - TORONTO 2024,"Pharmacy U is a unique conference designed to help pharmacists link dispensary, frontshop, and counseling solutions for a more successful pharmacy",Public,once a year,http://pharmacyu.ca/,events@ensembleiq.com,Canada,False,2024-04-13,1,826
BAY BRIDGE BOAT SHOW 2024,"Trade fair for boat industry and sailing items. BAY BRIDGE BOAT SHOW features new power boats, sail boats, yachts, luxury boats, catamarans, trimarans, advanced tools, boating accessories, navigational gadgets, high-tech electronics, fishing gears",Public,once a year,http://www.annapolisboatshows.com/bay-bridge-boat-show,info@annapolisboatshows.com,USA,False,2024-04-12,3,1015
SOUTHERN IDEAL HOME SHOW - RALEIGH 2024,"Trade show dedicated to Building, Home Improvement & Garden. Southern Ideal Home Show provides an opportunity to showcase products, services to homeowners & lifestyle enthusiasts that are interested in home improvement & outdoor living",Public,twice a year,http://raleighfairgroundshomeandgardenshow.com/,rosannah@marketplaceevents.com,USA,False,2024-04-12,3,725
PINTASTIC PINBALL & GAME ROOM EXPO 2024,"Event for pinball lovers in New England region. PINTASTIC PINBALL & GAME ROOM EXPO features caricature artist, face painting, balloon animals, magic show, pinball games, auction, clown act, food, online & video games",Public,once a year,http://www.pintasticnewengland.com/,david@pintasticne.com,USA,False,2024-04-11,4,842
BATESVILLE GUN SHOW 2024,"Guns & Knives show. BATESVILLE GUN SHOW presents all types of firearms, combat knives & swords, rifle spokes, laser sights, hunting gears, muzzle loading, cartridges, holsters, knife sharpening tools, self defense training at Discount Prices",Public,twice a year,http://www.bigpopgunshows.com/services,bigpopfireworks@gmail.com,USA,False,2024-04-13,2,1016
FAIRGROUNDS SOUTHERN IDEAL HOME SHOW (SPRING) 2024,"Raleigh, NC Home Show. Innovative Products and Hundreds of Experts all Under One Roof",Public,once a year,http://raleighfairgroundshomeandgardenshow.com/,rosannah@marketplaceevents.com,USA,False,2024-04-12,3,725
EQUIPOTEL 2024,"International Trade Show of Equipment, Products, Services, Food and Beverage to Hotels, Motels, Flat Services, Restaurants, Bars, Snack Bar, Fast Food Restaurants, Food Service Industry and Laundries",Public,once a year,http://www.equipotel.com.br/,comercial@equipotel.com.br,Brazil,False,2024-09-17,4,451
KISS95-7 HARTFORD BRIDAL SHOW 2024,"Bridal expo show in Connecticut. Wedding dresses, bridesmaid dresses, invitations, shoes, venues and literally all other bridal and wedding services imaginable",Public,once a year,http://www.jenksproductions.com/event/hartford-bridal-expo,monica@jenksproductions.com,USA,False,2024-04-14,1,994
VISION - INTERNATIONAL WINDOW COVERINGS EXPO (IWCE) 2024,"Hard and Soft Window Coverings, Decorative Drapery Hardware, etc. Vision IWCE is a great industry's gathering to share ideas for not only the Window Coverings Industry but Kitchen & Bath design as well",Public,once a year,http://www.facebook.com/IWCEXPO,info@wf-vision.com,USA,False,2024-04-11,2,795
ISC WEST 2024,"International Security Conference & Exposition. ISC West is the leading comprehensive & converged security trade event in the U.S. At ISC West, you will have the chance to network and connect with thousands of security & public safety professionals",Public,once a year,http://www.iscwest.com/,inquiry@isc.reedexpo.com,USA,False,2024-04-09,4,864
AMERICAN BIOMANUFACTURING SUMMIT 2024,Annual American Biopharma Engineering & Manufacturing Summit,Public,once a year,http://biomanamerica.com/,info@generisgp.com,USA,False,2024-04-10,2,1017
STAMP & SCRAPBOOK EXPO ORLANDO 2024,"Art & Craft fair in Florida, F. STAMP & SCRAPBOOK EXPO ORLANDO features craft show, craft shopping, paper craft, clay modelling, abstract arts, Art & Craft workshop, craft tools, creative ideas and crafts for kids",Public,once a year,http://www.scrapbookexpo.com/,Info@scrapbookexpo.com,USA,False,2024-04-12,2,986
AUTOMECHANIKA ARGENTINA 2024,Argentina’s leading international trade fair for the automotive service industry targeting trade visitors from South America,Public,every 2 years,http://automechanika.ar.messefrankfurt.com/buenosaires/en.html,automechanika@argentina.messefrankfurt.com,Argentina,False,2024-04-10,4,523
SOLARPLAZA SUMMIT ASSET MANAGEMENT NORTH AMERICA 2024,International Solar Manufacturers Conference & Expo. Solar Asset Management North America is the most complete event on Solar Operations & Maintenance and Asset Management in North America,Public,once a year,http://www.solarplaza.com/event/solarplaza-summit-asset-management-north-america/#venue,s.cruccu@solarplaza.com,USA,False,2024-04-09,2,1018
EXPO SEGURIDAD MEXICO 2024,"The largest event for the security industry in Latin America. A 3-day event with technology, solutions and knowledge for manufacturers, distributors, integrators and users, national and foreign, who meet annualy to interact, update and exchange",Public,once a year,http://www.exposeguridadmexico.com/en-gb.html,info@exposeguridad.com,Mexico,False,2024-04-16,3,438
